"lon.half","lat.half","R","year.exclude","year.range","objective","month","depth","tres.cor","month.slide"
134.5,32,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,32.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,33,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,33.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,34,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,34.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,35,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,35.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,36,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,36.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,37,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,37.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,38,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,38.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,39,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,39.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,40,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,40.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,41,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,41.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,42,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,42.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,43,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,43.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
134.5,44,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,25,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,25.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,26,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,26.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,27,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,27.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,28,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,28.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,29,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,29.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,30,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,30.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,31,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,31.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,32,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,32.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,33,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,33.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,34,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,34.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,35,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,35.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,36,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,36.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,37,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,37.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,38,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,38.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,39,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,39.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,40,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,40.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,41,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,41.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,42,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,42.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,43,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,43.5,0.476,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135,44,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,25,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,25.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,26,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,26.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,27,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,27.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,28,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,28.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,29,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,29.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,30,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,30.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,31,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,31.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,32,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,32.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,33,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,33.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,34,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,34.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,35,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,35.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,36,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,36.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,37,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,37.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,38,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,38.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,39,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,39.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,40,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,40.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,41,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,41.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,42,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,42.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,43,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,43.5,0.544,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
135.5,44,0.519,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,25,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,25.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,26,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,26.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,27,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,27.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,28,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,28.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,29,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,29.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,30,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,30.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,31,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,31.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,32,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,32.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,33,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,33.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,34,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,34.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,35,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,35.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,36,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,36.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,37,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,37.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,38,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,38.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,39,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,39.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,40,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,40.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,41,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,41.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,42,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,42.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,43,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,43.5,0.532,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136,44,0.44,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,25,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,25.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,26,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,26.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,27,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,27.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,28,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,28.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,29,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,29.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,30,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,30.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,31,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,31.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,32,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,32.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,33,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,33.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,34,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,34.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,35,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,35.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,36,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,36.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,37,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,37.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,38,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,38.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,39,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,39.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,40,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,40.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,41,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,41.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,42,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,42.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,43,0.464,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,43.5,0.487,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
136.5,44,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,25,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,25.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,26,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,26.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,27,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,27.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,28,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,28.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,29,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,29.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,30,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,30.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,31,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,31.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,32,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,32.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,33,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,33.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,34,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,34.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,35,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,35.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,36,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,36.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,37,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,37.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,38,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,38.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,39,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,39.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,40,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,40.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,41,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,41.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,42,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,42.5,0.422,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,43,0.447,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,43.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137,44,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,25,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,25.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,26,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,26.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,27,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,27.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,28,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,28.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,29,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,29.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,30,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,30.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,31,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,31.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,32,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,32.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,33,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,33.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,34,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,34.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,35,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,35.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,36,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
137.5,36.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
